Date,nltk_polarity
2022-06-07 02:28:00+00:00,0.29965882352941176
2022-06-07 02:29:00+00:00,0.07257894736842105
2022-06-07 02:30:00+00:00,-0.07307037037037037
2022-06-07 02:31:00+00:00,0.06026
2022-06-07 02:32:00+00:00,0.2105315789473684
2022-06-07 02:33:00+00:00,0.2353214285714286
2022-06-07 02:34:00+00:00,0.06681904761904763
2022-06-07 02:35:00+00:00,0.062083333333333345
2022-06-07 02:36:00+00:00,0.1164
2022-06-07 02:37:00+00:00,0.28410714285714284
2022-06-07 02:38:00+00:00,0.14892500000000003
2022-06-07 02:39:00+00:00,0.11075555555555557
2022-06-07 02:40:00+00:00,0.09077857142857144
2022-06-07 02:41:00+00:00,0.20209999999999997
2022-06-07 02:42:00+00:00,0.12900555555555554
2022-06-07 02:43:00+00:00,0.22324000000000002
2022-06-07 02:44:00+00:00,0.18952857142857144
2022-06-07 02:45:00+00:00,0.30001666666666665
2022-06-07 02:46:00+00:00,0.39556470588235293
2022-06-07 02:47:00+00:00,0.13820416666666666
2022-06-07 02:48:00+00:00,-0.01606363636363636
2022-06-07 02:49:00+00:00,0.2288
2022-06-07 02:50:00+00:00,0.18700000000000003
2022-06-07 02:51:00+00:00,0.273221052631579
2022-06-07 02:52:00+00:00,0.21162727272727275
2022-06-07 02:53:00+00:00,0.22217916666666668
2022-06-07 02:54:00+00:00,0.03786470588235295
2022-06-07 02:55:00+00:00,0.0532909090909091
2022-06-07 02:56:00+00:00,0.1546529411764706
2022-06-07 02:57:00+00:00,0.25804
2022-06-07 02:58:00+00:00,0.025480000000000003
2022-06-07 02:59:00+00:00,0.28136
2022-06-07 03:00:00+00:00,0.1609
2022-06-07 03:01:00+00:00,0.258115
2022-06-07 03:02:00+00:00,0.18914444444444445
2022-06-07 03:03:00+00:00,0.08921764705882353
2022-06-07 03:04:00+00:00,0.11713684210526316
2022-06-07 03:05:00+00:00,0.2427294117647059
2022-06-07 03:06:00+00:00,0.1896615384615385
2022-06-07 03:07:00+00:00,0.07443529411764706
2022-06-07 03:08:00+00:00,0.19301153846153846
2022-06-07 03:09:00+00:00,0.08957999999999999
2022-06-07 03:10:00+00:00,-0.043065217391304346
2022-06-07 03:11:00+00:00,0.21554615384615386
2022-06-07 03:12:00+00:00,0.07130833333333335
2022-06-07 03:13:00+00:00,-0.0031749999999999973
2022-06-07 03:14:00+00:00,0.19447857142857145
2022-06-07 03:15:00+00:00,-0.131888
2022-06-07 03:16:00+00:00,0.10647727272727274
2022-06-07 03:17:00+00:00,0.07276363636363636
2022-06-07 03:18:00+00:00,0.264115
2022-06-07 03:19:00+00:00,0.09399333333333333
2022-06-07 03:20:00+00:00,0.17304444444444445
2022-06-07 03:21:00+00:00,0.25744285714285714
2022-06-07 03:22:00+00:00,0.20274666666666666
2022-06-07 03:23:00+00:00,0.3264769230769231
2022-06-07 03:24:00+00:00,0.1671
2022-06-07 03:25:00+00:00,0.18598666666666666
2022-06-07 03:26:00+00:00,-0.09065454545454546
2022-06-07 03:27:00+00:00,0.2022142857142857
2022-06-07 03:28:00+00:00,0.22951818181818184
2022-06-07 03:29:00+00:00,-0.2102090909090909
2022-06-07 03:30:00+00:00,0.1187
2022-06-07 03:31:00+00:00,-0.23908333333333331
2022-06-07 03:32:00+00:00,0.14295238095238097
2022-06-07 03:33:00+00:00,0.18095
2022-06-07 03:34:00+00:00,0.22783333333333333
2022-06-07 03:35:00+00:00,0.221305
2022-06-07 03:36:00+00:00,0.17870476190476192
2022-06-07 03:37:00+00:00,-0.10276666666666666
2022-06-07 03:38:00+00:00,0.17592500000000003
2022-06-07 03:39:00+00:00,0.08188750000000002
2022-06-07 03:40:00+00:00,0.274275
2022-06-07 03:41:00+00:00,0.1603315789473684
2022-06-07 03:42:00+00:00,0.18115333333333336
2022-06-07 03:43:00+00:00,0.20121428571428573
2022-06-07 03:44:00+00:00,0.18943749999999998
2022-06-07 03:45:00+00:00,0.1594357142857143
2022-06-07 03:46:00+00:00,0.04124705882352941
2022-06-07 03:47:00+00:00,-0.1335
2022-06-07 03:48:00+00:00,0.1884142857142857
2022-06-07 03:49:00+00:00,0.20395384615384612
2022-06-07 03:50:00+00:00,0.1923913043478261
2022-06-07 03:51:00+00:00,-0.033505
2022-06-07 03:52:00+00:00,0.26613
2022-06-07 03:53:00+00:00,0.10668095238095238
2022-06-07 03:54:00+00:00,-0.06234666666666666
2022-06-07 03:55:00+00:00,0.34154999999999996
2022-06-07 03:56:00+00:00,0.298375
2022-06-07 03:57:00+00:00,0.028171428571428576
2022-06-07 03:58:00+00:00,-0.21647272727272726
2022-06-07 03:59:00+00:00,0.11273333333333334
2022-06-07 04:00:00+00:00,0.11211176470588236
2022-06-07 04:01:00+00:00,0.37381176470588234
2022-06-07 04:02:00+00:00,0.07395454545454547
2022-06-07 04:03:00+00:00,0.134275
2022-06-07 04:04:00+00:00,0.147925
2022-06-07 04:05:00+00:00,0.09785263157894737
2022-06-07 04:06:00+00:00,0.00931333333333333
2022-06-07 04:07:00+00:00,0.16818181818181818
2022-06-07 04:08:00+00:00,0.20233529411764706
2022-06-07 04:09:00+00:00,0.07605
2022-06-07 04:10:00+00:00,0.09141538461538462
2022-06-07 04:11:00+00:00,0.2703416666666667
2022-06-07 04:12:00+00:00,0.09559999999999999
2022-06-07 04:13:00+00:00,0.15306153846153844
2022-06-07 04:14:00+00:00,-0.029776923076923076
2022-06-07 04:15:00+00:00,0.06770000000000001
2022-06-07 04:16:00+00:00,0.24720588235294116
2022-06-07 04:17:00+00:00,0.1854818181818182
2022-06-07 04:18:00+00:00,0.023218181818181815
2022-06-07 04:19:00+00:00,0.041306666666666665
2022-06-07 04:20:00+00:00,0.09778235294117646
2022-06-07 04:21:00+00:00,0.07258125000000001
2022-06-07 04:22:00+00:00,0.1825235294117647
2022-06-07 04:23:00+00:00,-0.10869499999999999
2022-06-07 04:24:00+00:00,0.25160000000000005
2022-06-07 04:25:00+00:00,0.2094318181818182
2022-06-07 04:26:00+00:00,0.3506625
2022-06-07 04:27:00+00:00,0.1514111111111111
2022-06-07 04:28:00+00:00,0.17438666666666666
2022-06-07 04:29:00+00:00,0.20127058823529412
2022-06-07 04:30:00+00:00,-0.038427777777777776
2022-06-07 04:31:00+00:00,0.09110833333333335
2022-06-07 04:32:00+00:00,0.09570434782608696
2022-06-07 04:33:00+00:00,0.04140000000000001
2022-06-07 04:34:00+00:00,-0.1354909090909091
2022-06-07 04:35:00+00:00,0.17939444444444444
2022-06-07 04:36:00+00:00,0.16797333333333334
2022-06-07 04:37:00+00:00,0.2518
2022-06-07 04:38:00+00:00,-0.35800952380952383
2022-06-07 04:39:00+00:00,0.04020588235294119
2022-06-07 04:40:00+00:00,-0.08779375
2022-06-07 04:41:00+00:00,0.04334000000000003
2022-06-07 04:42:00+00:00,0.31310000000000004
2022-06-07 04:43:00+00:00,-0.11366428571428573
2022-06-07 04:44:00+00:00,0.05042000000000001
2022-06-07 04:45:00+00:00,0.07448750000000001
2022-06-07 04:46:00+00:00,0.3855647058823529
2022-06-07 04:47:00+00:00,0.2501421052631579
2022-06-07 04:48:00+00:00,0.044640000000000006
2022-06-07 04:49:00+00:00,0.14717000000000002
2022-06-07 04:50:00+00:00,-0.09033571428571428
2022-06-07 04:51:00+00:00,0.2990105263157895
2022-06-07 04:52:00+00:00,0.23217500000000002
2022-06-07 04:53:00+00:00,0.3132153846153847
2022-06-07 04:54:00+00:00,0.11762631578947369
2022-06-07 04:55:00+00:00,-0.1379777777777778
2022-06-07 04:56:00+00:00,0.21313636363636365
2022-06-07 04:57:00+00:00,-0.04892
2022-06-07 04:58:00+00:00,0.013705263157894746
2022-06-07 04:59:00+00:00,0.3100058823529412
2022-06-07 05:00:00+00:00,0.07472972972972973
2022-06-07 05:01:00+00:00,-0.012966666666666663
2022-06-07 05:02:00+00:00,0.2849666666666667
2022-06-07 05:03:00+00:00,0.12793333333333334
2022-06-07 05:04:00+00:00,0.12215789473684209
2022-06-07 05:05:00+00:00,-0.173325
2022-06-07 05:06:00+00:00,0.14275625
2022-06-07 05:07:00+00:00,0.24612857142857145
2022-06-07 05:08:00+00:00,0.27293636363636364
2022-06-07 05:09:00+00:00,0.12037500000000001
2022-06-07 05:10:00+00:00,0.3621894736842105
2022-06-07 05:11:00+00:00,0.24546363636363636
2022-06-07 05:12:00+00:00,0.08890666666666668
2022-06-07 05:13:00+00:00,0.08824666666666665
2022-06-07 05:14:00+00:00,0.08773333333333334
2022-06-07 05:15:00+00:00,-0.1136625
2022-06-07 05:16:00+00:00,0.17737368421052632
2022-06-07 05:17:00+00:00,0.02791904761904763
2022-06-07 05:18:00+00:00,-0.11477500000000002
2022-06-07 05:19:00+00:00,0.11904999999999999
2022-06-07 05:20:00+00:00,0.24228750000000002
2022-06-07 05:21:00+00:00,0.3121923076923077
2022-06-07 05:22:00+00:00,0.1674857142857143
2022-06-07 05:23:00+00:00,0.14316500000000001
2022-06-07 05:24:00+00:00,0.081912
2022-06-07 05:25:00+00:00,0.12515333333333334
2022-06-07 05:26:00+00:00,0.00976111111111111
2022-06-07 05:27:00+00:00,-0.21298947368421053
2022-06-07 05:28:00+00:00,-0.08089333333333332
2022-06-07 05:29:00+00:00,0.15014
2022-06-07 05:30:00+00:00,-0.01708611111111111
2022-06-07 05:31:00+00:00,0.05508125000000001
2022-06-07 05:32:00+00:00,0.06489411764705882
2022-06-07 05:33:00+00:00,-0.18034545454545456
2022-06-07 05:34:00+00:00,0.011118750000000007
2022-06-07 05:35:00+00:00,0.18096428571428572
2022-06-07 05:36:00+00:00,0.03711764705882353
2022-06-07 05:37:00+00:00,0.09866315789473684
2022-06-07 05:38:00+00:00,0.12267857142857143
2022-06-07 05:39:00+00:00,-0.20981176470588236
2022-06-07 05:40:00+00:00,0.23126
2022-06-07 05:41:00+00:00,-0.093875
2022-06-07 05:42:00+00:00,-0.032288235294117645
2022-06-07 05:43:00+00:00,0.16427499999999998
2022-06-07 05:44:00+00:00,0.07597222222222223
2022-06-07 05:45:00+00:00,0.01256666666666667
2022-06-07 05:46:00+00:00,-0.01603124999999998
2022-06-07 05:47:00+00:00,0.18250714285714284
2022-06-07 05:48:00+00:00,0.09299999999999999
2022-06-07 05:49:00+00:00,0.10898000000000001
2022-06-07 05:50:00+00:00,-0.2522083333333333
2022-06-07 05:51:00+00:00,-0.004305555555555559
2022-06-07 05:52:00+00:00,0.24102352941176472
2022-06-07 05:53:00+00:00,-0.11566499999999999
2022-06-07 05:54:00+00:00,0.24403076923076925
2022-06-07 05:55:00+00:00,0.052516666666666656
2022-06-07 05:56:00+00:00,0.2763769230769231
2022-06-07 05:57:00+00:00,0.24298235294117648
2022-06-07 05:58:00+00:00,0.12044705882352942
2022-06-07 05:59:00+00:00,0.13561250000000002
2022-06-07 06:00:00+00:00,-0.006297222222222222
2022-06-07 06:01:00+00:00,-0.05607499999999999
2022-06-07 06:02:00+00:00,0.14848125
2022-06-07 06:03:00+00:00,0.09436666666666668
2022-06-07 06:04:00+00:00,0.08509285714285712
2022-06-07 06:05:00+00:00,0.05709583333333334
2022-06-07 06:06:00+00:00,0.1681625
2022-06-07 06:07:00+00:00,0.05384999999999999
2022-06-07 06:08:00+00:00,0.08355
2022-06-07 06:09:00+00:00,0.06617272727272729
2022-06-07 06:10:00+00:00,0.08426875
2022-06-07 06:11:00+00:00,0.3284909090909091
2022-06-07 06:12:00+00:00,0.0314642857142857
2022-06-07 06:13:00+00:00,0.060917647058823535
2022-06-07 06:14:00+00:00,-0.024533333333333344
2022-06-07 06:15:00+00:00,0.11743333333333333
2022-06-07 06:16:00+00:00,0.007695238095238096
2022-06-07 06:17:00+00:00,0.1055375
2022-06-07 06:18:00+00:00,0.04723333333333335
2022-06-07 06:19:00+00:00,-0.03075555555555555
2022-06-07 06:20:00+00:00,0.13964285714285712
2022-06-07 06:21:00+00:00,0.005761538461538476
2022-06-07 06:22:00+00:00,0.07517368421052631
2022-06-07 06:23:00+00:00,-0.023322222222222223
2022-06-07 06:24:00+00:00,0.2863764705882353
2022-06-07 06:25:00+00:00,0.29961000000000004
2022-06-07 06:26:00+00:00,0.19007058823529413
2022-06-07 06:27:00+00:00,0.054300000000000015
2022-06-07 06:28:00+00:00,0.24021052631578949
2022-06-07 06:29:00+00:00,0.08325238095238097
2022-06-07 06:30:00+00:00,0.141148
2022-06-07 06:31:00+00:00,0.1512904761904762
2022-06-07 06:32:00+00:00,0.2396941176470588
2022-06-07 06:33:00+00:00,0.12213571428571428
2022-06-07 06:34:00+00:00,0.08963684210526314
2022-06-07 06:35:00+00:00,-0.0442470588235294
2022-06-07 06:36:00+00:00,0.06411333333333333
2022-06-07 06:37:00+00:00,-0.0026454545454545494
2022-06-07 06:38:00+00:00,0.33572500000000005
2022-06-07 06:39:00+00:00,0.022521052631578956
2022-06-07 06:40:00+00:00,0.21654705882352943
2022-06-07 06:41:00+00:00,0.15133809523809524
2022-06-07 06:42:00+00:00,0.11353333333333335
2022-06-07 06:43:00+00:00,0.3108470588235294
2022-06-07 06:44:00+00:00,0.3087789473684211
2022-06-07 06:45:00+00:00,0.24311000000000002
2022-06-07 06:46:00+00:00,0.36215
2022-06-07 06:47:00+00:00,0.16897777777777778
2022-06-07 06:48:00+00:00,0.23808500000000002
2022-06-07 06:49:00+00:00,0.2282826086956522
2022-06-07 06:50:00+00:00,0.12772999999999998
2022-06-07 06:51:00+00:00,0.109656
2022-06-07 06:52:00+00:00,-0.008268750000000005
2022-06-07 06:53:00+00:00,0.057543750000000005
2022-06-07 06:54:00+00:00,0.10955999999999999
2022-06-07 06:55:00+00:00,0.19235263157894736
2022-06-07 06:56:00+00:00,0.19632352941176473
2022-06-07 06:57:00+00:00,0.10840399999999999
2022-06-07 06:58:00+00:00,-0.09346111111111112
2022-06-07 06:59:00+00:00,0.1534357142857143
2022-06-07 07:00:00+00:00,0.08193076923076924
2022-06-07 07:01:00+00:00,-0.006112499999999993
2022-06-07 07:02:00+00:00,0.15878260869565217
2022-06-07 07:03:00+00:00,0.237875
2022-06-07 07:04:00+00:00,0.0814090909090909
2022-06-07 07:05:00+00:00,0.15095625
2022-06-07 07:06:00+00:00,0.1371125
2022-06-07 07:07:00+00:00,0.17598000000000003
2022-06-07 07:08:00+00:00,0.09682500000000001
2022-06-07 07:09:00+00:00,0.12363
2022-06-07 07:10:00+00:00,-0.05189499999999999
2022-06-07 07:11:00+00:00,0.10232941176470589
2022-06-07 07:12:00+00:00,0.06704
2022-06-07 07:13:00+00:00,-0.02256842105263158
2022-06-07 07:14:00+00:00,-0.126075
2022-06-07 07:15:00+00:00,0.14792608695652174
2022-06-07 07:16:00+00:00,0.07909130434782609
2022-06-07 07:17:00+00:00,0.0248
2022-06-07 07:18:00+00:00,0.005091304347826098
2022-06-07 07:19:00+00:00,0.041475
2022-06-07 07:20:00+00:00,0.010947368421052636
2022-06-07 07:21:00+00:00,-0.05947027027027028
2022-06-07 07:22:00+00:00,0.07345555555555557
2022-06-07 07:23:00+00:00,0.102765625
2022-06-07 07:24:00+00:00,0.015727777777777795
2022-06-07 07:25:00+00:00,-0.20714
2022-06-07 07:26:00+00:00,0.1868466666666667
2022-06-07 07:27:00+00:00,0.29194444444444445
2022-06-07 07:28:00+00:00,0.06073636363636364
2022-06-07 07:29:00+00:00,0.06629
2022-06-07 07:30:00+00:00,-0.08735333333333334
2022-06-07 07:31:00+00:00,0.1878
2022-06-07 07:32:00+00:00,0.007082352941176471
2022-06-07 07:33:00+00:00,0.017358333333333333
2022-06-07 07:34:00+00:00,0.161235
2022-06-07 07:35:00+00:00,-0.18545454545454546
2022-06-07 07:36:00+00:00,0.12012631578947368
2022-06-07 07:37:00+00:00,0.17123703703703705
2022-06-07 07:38:00+00:00,0.08065714285714286
2022-06-07 07:39:00+00:00,0.033714285714285724
2022-06-07 07:40:00+00:00,0.003706666666666658
2022-06-07 07:41:00+00:00,0.138415
2022-06-07 07:42:00+00:00,0.12300526315789473
2022-06-07 07:43:00+00:00,0.09852307692307692
2022-06-07 07:44:00+00:00,0.20611538461538462
2022-06-07 07:45:00+00:00,0.01896923076923078
2022-06-07 07:46:00+00:00,0.042172727272727265
2022-06-07 07:47:00+00:00,0.12268235294117646
2022-06-07 07:48:00+00:00,0.05113157894736842
2022-06-07 07:49:00+00:00,-0.014968181818181799
2022-06-07 07:50:00+00:00,0.26144782608695655
2022-06-07 07:51:00+00:00,0.27116666666666667
2022-06-07 07:52:00+00:00,0.06329
2022-06-07 07:53:00+00:00,0.14884666666666665
2022-06-07 07:54:00+00:00,0.014926315789473685
2022-06-07 07:55:00+00:00,0.18972173913043477
2022-06-07 07:56:00+00:00,0.004212500000000008
2022-06-07 07:57:00+00:00,-0.12223888888888888
2022-06-07 07:58:00+00:00,-0.06968125
2022-06-07 07:59:00+00:00,0.20235714285714285
2022-06-07 08:00:00+00:00,0.09736808510638298
2022-06-07 08:01:00+00:00,0.2787176470588235
2022-06-07 08:02:00+00:00,0.03716875000000001
2022-06-07 08:03:00+00:00,0.08253333333333333
2022-06-07 08:04:00+00:00,0.26642608695652176
2022-06-07 08:05:00+00:00,0.20174375
2022-06-07 08:06:00+00:00,0.08227368421052632
2022-06-07 08:07:00+00:00,0.10426000000000002
2022-06-07 08:08:00+00:00,0.1766208333333333
2022-06-07 08:09:00+00:00,0.111772
2022-06-07 08:10:00+00:00,0.05588888888888888
2022-06-07 08:11:00+00:00,0.1267
2022-06-07 08:12:00+00:00,0.04295833333333332
2022-06-07 08:13:00+00:00,0.1668909090909091
2022-06-07 08:14:00+00:00,-0.189575
2022-06-07 08:15:00+00:00,-0.009671428571428572
2022-06-07 08:16:00+00:00,0.03214615384615385
2022-06-07 08:17:00+00:00,0.14262105263157895
2022-06-07 08:18:00+00:00,0.21108
2022-06-07 08:19:00+00:00,0.13230625000000001
2022-06-07 08:20:00+00:00,0.18898
2022-06-07 08:21:00+00:00,0.30279
2022-06-07 08:22:00+00:00,0.10692222222222224
2022-06-07 08:23:00+00:00,0.13461
2022-06-07 08:24:00+00:00,0.04336363636363636
2022-06-07 08:25:00+00:00,-0.06858
2022-06-07 08:26:00+00:00,0.2729416666666667
2022-06-07 08:27:00+00:00,0.1406266666666667
2022-06-07 08:28:00+00:00,0.17412666666666668
2022-06-07 08:29:00+00:00,0.01637692307692308
2022-06-07 08:30:00+00:00,0.13938333333333333
2022-06-07 08:31:00+00:00,-0.0040699999999999955
2022-06-07 08:32:00+00:00,0.11425555555555555
2022-06-07 08:33:00+00:00,0.27606875
2022-06-07 08:34:00+00:00,0.07148823529411764
2022-06-07 08:35:00+00:00,-0.08965263157894737
2022-06-07 08:36:00+00:00,0.0003722222222222213
2022-06-07 08:37:00+00:00,0.10512307692307693
2022-06-07 08:38:00+00:00,0.23382857142857144
2022-06-07 08:39:00+00:00,0.13502857142857141
2022-06-07 08:40:00+00:00,0.23641818181818183
2022-06-07 08:41:00+00:00,0.03174444444444445
2022-06-07 08:42:00+00:00,-0.03502941176470588
2022-06-07 08:43:00+00:00,-0.04246666666666666
2022-06-07 08:44:00+00:00,0.06383333333333335
2022-06-07 08:45:00+00:00,-0.036321052631578934
2022-06-07 08:46:00+00:00,0.004135294117647057
2022-06-07 08:47:00+00:00,0.20368333333333336
2022-06-07 08:48:00+00:00,0.16548333333333334
2022-06-07 08:49:00+00:00,0.2748277777777778
2022-06-07 08:50:00+00:00,0.31622727272727275
2022-06-07 08:51:00+00:00,0.2752941176470588
2022-06-07 08:52:00+00:00,0.1634764705882353
2022-06-07 08:53:00+00:00,0.06352
2022-06-07 08:54:00+00:00,0.055528
2022-06-07 08:55:00+00:00,0.09636875
2022-06-07 08:56:00+00:00,0.19144285714285716
2022-06-07 08:57:00+00:00,0.24076
2022-06-07 08:58:00+00:00,0.09638461538461537
2022-06-07 08:59:00+00:00,0.2798375
2022-06-07 09:00:00+00:00,0.05802222222222223
2022-06-07 09:01:00+00:00,0.20198095238095237
2022-06-07 09:02:00+00:00,0.2558714285714286
2022-06-07 09:03:00+00:00,0.05727692307692308
2022-06-07 09:04:00+00:00,0.157690625
2022-06-07 09:05:00+00:00,0.15275238095238097
2022-06-07 09:06:00+00:00,0.24244
2022-06-07 09:07:00+00:00,0.4001736842105263
2022-06-07 09:08:00+00:00,0.2384176470588235
2022-06-07 09:09:00+00:00,-0.03953199999999999
2022-06-07 09:10:00+00:00,0.23963750000000003
2022-06-07 09:11:00+00:00,0.08795263157894738
2022-06-07 09:12:00+00:00,0.20116363636363638
2022-06-07 09:13:00+00:00,0.015468181818181815
2022-06-07 09:14:00+00:00,0.2301894736842105
2022-06-07 09:15:00+00:00,0.08629444444444444
2022-06-07 09:16:00+00:00,0.31629
